partijnummer,partij,volgnummer,naam,kieskring,stemmen
21,Artikel 1,12,"Witte, R.S.B. (Robert) (m)",15,2
21,Artikel 1,12,"Witte, R.S.B. (Robert) (m)",16,0
21,Artikel 1,12,"Witte, R.S.B. (Robert) (m)",17,2
21,Artikel 1,12,"Witte, R.S.B. (Robert) (m)",18,1
21,Artikel 1,12,"Witte, R.S.B. (Robert) (m)",19,0
21,Artikel 1,12,"Witte, R.S.B. (Robert) (m)",20,4
21,Artikel 1,13,"van de Vaate, G. (Gert-Jan) (m)",10,0
21,Artikel 1,13,"van de Vaate, G. (Gert-Jan) (m)",11,0
21,Artikel 1,13,"van de Vaate, G. (Gert-Jan) (m)",12,2
21,Artikel 1,13,"van de Vaate, G. (Gert-Jan) (m)",13,12
21,Artikel 1,13,"van de Vaate, G. (Gert-Jan) (m)",14,2
21,Artikel 1,13,"van de Vaate, G. (Gert-Jan) (m)",15,2
21,Artikel 1,13,"van de Vaate, G. (Gert-Jan) (m)",16,1
21,Artikel 1,13,"van de Vaate, G. (Gert-Jan) (m)",17,1
21,Artikel 1,13,"van de Vaate, G. (Gert-Jan) (m)",18,0
21,Artikel 1,13,"van de Vaate, G. (Gert-Jan) (m)",19,1
21,Artikel 1,13,"van de Vaate, G. (Gert-Jan) (m)",20,0
21,Artikel 1,14,"Leito, M.T. (Marianella) (v)",10,6
21,Artikel 1,14,"Leito, M.T. (Marianella) (v)",11,8
21,Artikel 1,14,"Leito, M.T. (Marianella) (v)",12,7
21,Artikel 1,14,"Leito, M.T. (Marianella) (v)",13,10
21,Artikel 1,14,"Leito, M.T. (Marianella) (v)",14,15
21,Artikel 1,14,"Leito, M.T. (Marianella) (v)",15,8
21,Artikel 1,14,"Leito, M.T. (Marianella) (v)",16,0
21,Artikel 1,14,"Leito, M.T. (Marianella) (v)",17,5
21,Artikel 1,14,"Leito, M.T. (Marianella) (v)",18,3
21,Artikel 1,14,"Leito, M.T. (Marianella) (v)",19,3
21,Artikel 1,14,"Leito, M.T. (Marianella) (v)",20,3
21,Artikel 1,15,"van der Veen, J. (Jasper) (m)",10,1
21,Artikel 1,15,"van der Veen, J. (Jasper) (m)",11,0
21,Artikel 1,15,"van der Veen, J. (Jasper) (m)",12,0
21,Artikel 1,15,"van der Veen, J. (Jasper) (m)",13,0
21,Artikel 1,15,"van der Veen, J. (Jasper) (m)",14,1
21,Artikel 1,15,"van der Veen, J. (Jasper) (m)",15,0
21,Artikel 1,15,"van der Veen, J. (Jasper) (m)",16,0
21,Artikel 1,15,"van der Veen, J. (Jasper) (m)",17,0
21,Artikel 1,15,"van der Veen, J. (Jasper) (m)",18,2
21,Artikel 1,15,"van der Veen, J. (Jasper) (m)",19,2
21,Artikel 1,15,"van der Veen, J. (Jasper) (m)",20,0
21,Artikel 1,16,"Bakker, A.M.T. (Annemieke) (v)",10,1
21,Artikel 1,16,"Bakker, A.M.T. (Annemieke) (v)",11,1
21,Artikel 1,16,"Bakker, A.M.T. (Annemieke) (v)",12,1
21,Artikel 1,16,"Bakker, A.M.T. (Annemieke) (v)",13,0
21,Artikel 1,16,"Bakker, A.M.T. (Annemieke) (v)",14,0
21,Artikel 1,16,"Bakker, A.M.T. (Annemieke) (v)",15,0
21,Artikel 1,16,"Bakker, A.M.T. (Annemieke) (v)",16,1
21,Artikel 1,16,"Bakker, A.M.T. (Annemieke) (v)",17,1
21,Artikel 1,16,"Bakker, A.M.T. (Annemieke) (v)",18,3
21,Artikel 1,16,"Bakker, A.M.T. (Annemieke) (v)",19,1
21,Artikel 1,16,"Bakker, A.M.T. (Annemieke) (v)",20,0
21,Artikel 1,17,"Wertheim, A.R. (Anne-Ruth) (v)",10,5
21,Artikel 1,17,"Wertheim, A.R. (Anne-Ruth) (v)",11,1
21,Artikel 1,17,"Wertheim, A.R. (Anne-Ruth) (v)",12,2
21,Artikel 1,17,"Wertheim, A.R. (Anne-Ruth) (v)",13,1
21,Artikel 1,17,"Wertheim, A.R. (Anne-Ruth) (v)",14,0
21,Artikel 1,17,"Wertheim, A.R. (Anne-Ruth) (v)",15,1
21,Artikel 1,17,"Wertheim, A.R. (Anne-Ruth) (v)",16,0
21,Artikel 1,17,"Wertheim, A.R. (Anne-Ruth) (v)",17,1
21,Artikel 1,17,"Wertheim, A.R. (Anne-Ruth) (v)",18,0
21,Artikel 1,17,"Wertheim, A.R. (Anne-Ruth) (v)",19,0
21,Artikel 1,17,"Wertheim, A.R. (Anne-Ruth) (v)",20,0
21,Artikel 1,18,"Helberg, G.O. (Glenn) (m)",10,16
21,Artikel 1,18,"Helberg, G.O. (Glenn) (m)",11,9
21,Artikel 1,18,"Helberg, G.O. (Glenn) (m)",12,26
21,Artikel 1,18,"Helberg, G.O. (Glenn) (m)",13,71
21,Artikel 1,18,"Helberg, G.O. (Glenn) (m)",14,26
21,Artikel 1,18,"Helberg, G.O. (Glenn) (m)",15,27
21,Artikel 1,18,"Helberg, G.O. (Glenn) (m)",16,4
21,Artikel 1,18,"Helberg, G.O. (Glenn) (m)",17,3
21,Artikel 1,18,"Helberg, G.O. (Glenn) (m)",18,10
21,Artikel 1,18,"Helberg, G.O. (Glenn) (m)",19,5
21,Artikel 1,18,"Helberg, G.O. (Glenn) (m)",20,12
21,Artikel 1,19,"Wekker, G.D. (Gloria) (v)",10,30
21,Artikel 1,19,"Wekker, G.D. (Gloria) (v)",11,9
21,Artikel 1,19,"Wekker, G.D. (Gloria) (v)",12,35
21,Artikel 1,19,"Wekker, G.D. (Gloria) (v)",13,64
21,Artikel 1,19,"Wekker, G.D. (Gloria) (v)",14,12
21,Artikel 1,19,"Wekker, G.D. (Gloria) (v)",15,20
21,Artikel 1,19,"Wekker, G.D. (Gloria) (v)",16,1
21,Artikel 1,19,"Wekker, G.D. (Gloria) (v)",17,5
21,Artikel 1,19,"Wekker, G.D. (Gloria) (v)",18,4
21,Artikel 1,19,"Wekker, G.D. (Gloria) (v)",19,12
21,Artikel 1,19,"Wekker, G.D. (Gloria) (v)",20,0
21,Artikel 1,20,"Meulenbelt, A.H. (Anja) (v)",10,7
21,Artikel 1,20,"Meulenbelt, A.H. (Anja) (v)",11,11
21,Artikel 1,20,"Meulenbelt, A.H. (Anja) (v)",12,10
21,Artikel 1,20,"Meulenbelt, A.H. (Anja) (v)",13,5
21,Artikel 1,20,"Meulenbelt, A.H. (Anja) (v)",14,1
21,Artikel 1,20,"Meulenbelt, A.H. (Anja) (v)",15,8
21,Artikel 1,20,"Meulenbelt, A.H. (Anja) (v)",16,2
21,Artikel 1,20,"Meulenbelt, A.H. (Anja) (v)",17,6
21,Artikel 1,20,"Meulenbelt, A.H. (Anja) (v)",18,11
21,Artikel 1,20,"Meulenbelt, A.H. (Anja) (v)",19,4
21,Artikel 1,20,"Meulenbelt, A.H. (Anja) (v)",20,0
22,Niet Stemmers,1,"Plasman, J.P. (Peter) (m)",1,218
22,Niet Stemmers,1,"Plasman, J.P. (Peter) (m)",4,287
22,Niet Stemmers,1,"Plasman, J.P. (Peter) (m)",5,130
22,Niet Stemmers,1,"Plasman, J.P. (Peter) (m)",6,140
22,Niet Stemmers,1,"Plasman, J.P. (Peter) (m)",7,363
22,Niet Stemmers,1,"Plasman, J.P. (Peter) (m)",8,306
22,Niet Stemmers,1,"Plasman, J.P. (Peter) (m)",9,296
22,Niet Stemmers,2,"Plasman, R. (Rijk) (m)",1,4
22,Niet Stemmers,2,"Plasman, R. (Rijk) (m)",4,9
22,Niet Stemmers,2,"Plasman, R. (Rijk) (m)",5,0
22,Niet Stemmers,2,"Plasman, R. (Rijk) (m)",6,2
22,Niet Stemmers,2,"Plasman, R. (Rijk) (m)",7,6
22,Niet Stemmers,2,"Plasman, R. (Rijk) (m)",8,7
22,Niet Stemmers,2,"Plasman, R. (Rijk) (m)",9,13
22,Niet Stemmers,3,"Plasman, R. (Rits) (m)",1,4
22,Niet Stemmers,3,"Plasman, R. (Rits) (m)",4,3
22,Niet Stemmers,3,"Plasman, R. (Rits) (m)",5,0
22,Niet Stemmers,3,"Plasman, R. (Rits) (m)",6,2
22,Niet Stemmers,3,"Plasman, R. (Rits) (m)",7,5
22,Niet Stemmers,3,"Plasman, R. (Rits) (m)",8,2
22,Niet Stemmers,3,"Plasman, R. (Rits) (m)",9,10
22,Niet Stemmers,4,"van Vliet, W. (Willem) (m)",1,3
22,Niet Stemmers,4,"van Vliet, W. (Willem) (m)",4,9
22,Niet Stemmers,4,"van Vliet, W. (Willem) (m)",5,4
22,Niet Stemmers,4,"van Vliet, W. (Willem) (m)",6,2
22,Niet Stemmers,4,"van Vliet, W. (Willem) (m)",7,4
22,Niet Stemmers,4,"van Vliet, W. (Willem) (m)",8,4
22,Niet Stemmers,4,"van Vliet, W. (Willem) (m)",9,10
22,Niet Stemmers,5,"El Farougui, N. (Nihad) (v)",1,14
22,Niet Stemmers,5,"El Farougui, N. (Nihad) (v)",4,11
22,Niet Stemmers,5,"El Farougui, N. (Nihad) (v)",5,3
22,Niet Stemmers,5,"El Farougui, N. (Nihad) (v)",6,6
22,Niet Stemmers,5,"El Farougui, N. (Nihad) (v)",7,20
22,Niet Stemmers,5,"El Farougui, N. (Nihad) (v)",8,13
22,Niet Stemmers,5,"El Farougui, N. (Nihad) (v)",9,31
22,Niet Stemmers,6,"Rhee, R.P.R. (Remco) (m)",1,5
22,Niet Stemmers,6,"Rhee, R.P.R. (Remco) (m)",4,4
22,Niet Stemmers,6,"Rhee, R.P.R. (Remco) (m)",5,2
22,Niet Stemmers,6,"Rhee, R.P.R. (Remco) (m)",6,2
22,Niet Stemmers,6,"Rhee, R.P.R. (Remco) (m)",7,6
22,Niet Stemmers,6,"Rhee, R.P.R. (Remco) (m)",8,10
22,Niet Stemmers,6,"Rhee, R.P.R. (Remco) (m)",9,8
22,Niet Stemmers,7,"Schwab, M. (Maribel) (v)",1,9
22,Niet Stemmers,7,"Schwab, M. (Maribel) (v)",4,6
22,Niet Stemmers,7,"Schwab, M. (Maribel) (v)",5,7
22,Niet Stemmers,7,"Schwab, M. (Maribel) (v)",6,3
22,Niet Stemmers,7,"Schwab, M. (Maribel) (v)",7,16
22,Niet Stemmers,7,"Schwab, M. (Maribel) (v)",8,4
22,Niet Stemmers,7,"Schwab, M. (Maribel) (v)",9,10
22,Niet Stemmers,8,"Karga, Y. (Yasemin) (v)",1,6
22,Niet Stemmers,8,"Karga, Y. (Yasemin) (v)",4,3
22,Niet Stemmers,8,"Karga, Y. (Yasemin) (v)",5,1
22,Niet Stemmers,8,"Karga, Y. (Yasemin) (v)",6,2
22,Niet Stemmers,8,"Karga, Y. (Yasemin) (v)",7,3
22,Niet Stemmers,8,"Karga, Y. (Yasemin) (v)",8,7
22,Niet Stemmers,8,"Karga, Y. (Yasemin) (v)",9,10
22,Niet Stemmers,9,"Konya, S. (Selmi) (m)",1,0
22,Niet Stemmers,9,"Konya, S. (Selmi) (m)",4,3
22,Niet Stemmers,9,"Konya, S. (Selmi) (m)",5,5
22,Niet Stemmers,9,"Konya, S. (Selmi) (m)",6,4
22,Niet Stemmers,9,"Konya, S. (Selmi) (m)",7,9
22,Niet Stemmers,9,"Konya, S. (Selmi) (m)",8,3
22,Niet Stemmers,9,"Konya, S. (Selmi) (m)",9,16
22,Niet Stemmers,10,"Held, R.A.J. (Rachel) (v)",1,19
22,Niet Stemmers,10,"Held, R.A.J. (Rachel) (v)",4,17
22,Niet Stemmers,10,"Held, R.A.J. (Rachel) (v)",5,24
22,Niet Stemmers,10,"Held, R.A.J. (Rachel) (v)",6,8
22,Niet Stemmers,10,"Held, R.A.J. (Rachel) (v)",7,20
22,Niet Stemmers,10,"Held, R.A.J. (Rachel) (v)",8,15
22,Niet Stemmers,10,"Held, R.A.J. (Rachel) (v)",9,17
22,Niet Stemmers,11,"Pentinga, C.H. (Carolien) (v)",1,3
22,Niet Stemmers,11,"Pentinga, C.H. (Carolien) (v)",4,6
22,Niet Stemmers,11,"Pentinga, C.H. (Carolien) (v)",5,6
22,Niet Stemmers,11,"Pentinga, C.H. (Carolien) (v)",6,2
22,Niet Stemmers,11,"Pentinga, C.H. (Carolien) (v)",7,11
22,Niet Stemmers,11,"Pentinga, C.H. (Carolien) (v)",8,6
22,Niet Stemmers,11,"Pentinga, C.H. (Carolien) (v)",9,9
22,Niet Stemmers,12,"Plasman-van Ligten, J.C. (Judith) (v)",1,20
22,Niet Stemmers,12,"Plasman-van Ligten, J.C. (Judith) (v)",4,31
22,Niet Stemmers,12,"Plasman-van Ligten, J.C. (Judith) (v)",5,12
22,Niet Stemmers,12,"Plasman-van Ligten, J.C. (Judith) (v)",6,13
22,Niet Stemmers,12,"Plasman-van Ligten, J.C. (Judith) (v)",7,37
22,Niet Stemmers,12,"Plasman-van Ligten, J.C. (Judith) (v)",8,23
22,Niet Stemmers,12,"Plasman-van Ligten, J.C. (Judith) (v)",9,28
22,Niet Stemmers,1,"Plasman, J.P. (Peter) (m)",10,313
22,Niet Stemmers,1,"Plasman, J.P. (Peter) (m)",11,357
22,Niet Stemmers,1,"Plasman, J.P. (Peter) (m)",12,167
22,Niet Stemmers,1,"Plasman, J.P. (Peter) (m)",13,175
22,Niet Stemmers,1,"Plasman, J.P. (Peter) (m)",14,327
22,Niet Stemmers,1,"Plasman, J.P. (Peter) (m)",15,293
22,Niet Stemmers,1,"Plasman, J.P. (Peter) (m)",17,242
22,Niet Stemmers,1,"Plasman, J.P. (Peter) (m)",18,398
22,Niet Stemmers,1,"Plasman, J.P. (Peter) (m)",19,373
22,Niet Stemmers,2,"Plasman, R. (Rijk) (m)",10,6
22,Niet Stemmers,2,"Plasman, R. (Rijk) (m)",11,21
22,Niet Stemmers,2,"Plasman, R. (Rijk) (m)",12,6
22,Niet Stemmers,2,"Plasman, R. (Rijk) (m)",13,2
22,Niet Stemmers,2,"Plasman, R. (Rijk) (m)",14,9
22,Niet Stemmers,2,"Plasman, R. (Rijk) (m)",15,11
22,Niet Stemmers,2,"Plasman, R. (Rijk) (m)",17,3
22,Niet Stemmers,2,"Plasman, R. (Rijk) (m)",18,4
22,Niet Stemmers,2,"Plasman, R. (Rijk) (m)",19,13
22,Niet Stemmers,3,"Plasman, R. (Rits) (m)",10,8
22,Niet Stemmers,3,"Plasman, R. (Rits) (m)",11,4
22,Niet Stemmers,3,"Plasman, R. (Rits) (m)",12,6
22,Niet Stemmers,3,"Plasman, R. (Rits) (m)",13,4
22,Niet Stemmers,3,"Plasman, R. (Rits) (m)",14,4
22,Niet Stemmers,3,"Plasman, R. (Rits) (m)",15,3
22,Niet Stemmers,3,"Plasman, R. (Rits) (m)",17,3
22,Niet Stemmers,3,"Plasman, R. (Rits) (m)",18,2
22,Niet Stemmers,3,"Plasman, R. (Rits) (m)",19,8
22,Niet Stemmers,4,"van Vliet, W. (Willem) (m)",10,4
22,Niet Stemmers,4,"van Vliet, W. (Willem) (m)",11,10
22,Niet Stemmers,4,"van Vliet, W. (Willem) (m)",12,2
22,Niet Stemmers,4,"van Vliet, W. (Willem) (m)",13,2
22,Niet Stemmers,4,"van Vliet, W. (Willem) (m)",14,6
22,Niet Stemmers,4,"van Vliet, W. (Willem) (m)",15,6
22,Niet Stemmers,4,"van Vliet, W. (Willem) (m)",17,6
22,Niet Stemmers,4,"van Vliet, W. (Willem) (m)",18,4
22,Niet Stemmers,4,"van Vliet, W. (Willem) (m)",19,3
22,Niet Stemmers,5,"El Farougui, N. (Nihad) (v)",10,12
22,Niet Stemmers,5,"El Farougui, N. (Nihad) (v)",11,14
22,Niet Stemmers,5,"El Farougui, N. (Nihad) (v)",12,8
22,Niet Stemmers,5,"El Farougui, N. (Nihad) (v)",13,16
22,Niet Stemmers,5,"El Farougui, N. (Nihad) (v)",14,12
22,Niet Stemmers,5,"El Farougui, N. (Nihad) (v)",15,9
22,Niet Stemmers,5,"El Farougui, N. (Nihad) (v)",17,16
22,Niet Stemmers,5,"El Farougui, N. (Nihad) (v)",18,13
22,Niet Stemmers,5,"El Farougui, N. (Nihad) (v)",19,12
22,Niet Stemmers,6,"Rhee, R.P.R. (Remco) (m)",10,24
22,Niet Stemmers,6,"Rhee, R.P.R. (Remco) (m)",11,7
22,Niet Stemmers,6,"Rhee, R.P.R. (Remco) (m)",12,2
22,Niet Stemmers,6,"Rhee, R.P.R. (Remco) (m)",13,3
22,Niet Stemmers,6,"Rhee, R.P.R. (Remco) (m)",14,17
22,Niet Stemmers,6,"Rhee, R.P.R. (Remco) (m)",15,14
22,Niet Stemmers,6,"Rhee, R.P.R. (Remco) (m)",17,5
22,Niet Stemmers,6,"Rhee, R.P.R. (Remco) (m)",18,7
22,Niet Stemmers,6,"Rhee, R.P.R. (Remco) (m)",19,10
22,Niet Stemmers,7,"Schwab, M. (Maribel) (v)",10,9
22,Niet Stemmers,7,"Schwab, M. (Maribel) (v)",11,11
22,Niet Stemmers,7,"Schwab, M. (Maribel) (v)",12,4
22,Niet Stemmers,7,"Schwab, M. (Maribel) (v)",13,8
22,Niet Stemmers,7,"Schwab, M. (Maribel) (v)",14,10
22,Niet Stemmers,7,"Schwab, M. (Maribel) (v)",15,9
22,Niet Stemmers,7,"Schwab, M. (Maribel) (v)",17,4
22,Niet Stemmers,7,"Schwab, M. (Maribel) (v)",18,10
22,Niet Stemmers,7,"Schwab, M. (Maribel) (v)",19,4
22,Niet Stemmers,8,"Karga, Y. (Yasemin) (v)",10,7
22,Niet Stemmers,8,"Karga, Y. (Yasemin) (v)",11,8
22,Niet Stemmers,8,"Karga, Y. (Yasemin) (v)",12,5
22,Niet Stemmers,8,"Karga, Y. (Yasemin) (v)",13,6
22,Niet Stemmers,8,"Karga, Y. (Yasemin) (v)",14,8
22,Niet Stemmers,8,"Karga, Y. (Yasemin) (v)",15,8
22,Niet Stemmers,8,"Karga, Y. (Yasemin) (v)",17,1
22,Niet Stemmers,8,"Karga, Y. (Yasemin) (v)",18,5
22,Niet Stemmers,8,"Karga, Y. (Yasemin) (v)",19,7
22,Niet Stemmers,9,"Konya, S. (Selmi) (m)",10,1
22,Niet Stemmers,9,"Konya, S. (Selmi) (m)",11,5
22,Niet Stemmers,9,"Konya, S. (Selmi) (m)",12,2
22,Niet Stemmers,9,"Konya, S. (Selmi) (m)",13,1
22,Niet Stemmers,9,"Konya, S. (Selmi) (m)",14,4
22,Niet Stemmers,9,"Konya, S. (Selmi) (m)",15,4
22,Niet Stemmers,9,"Konya, S. (Selmi) (m)",17,1
22,Niet Stemmers,9,"Konya, S. (Selmi) (m)",18,2
22,Niet Stemmers,9,"Konya, S. (Selmi) (m)",19,7
22,Niet Stemmers,10,"Held, R.A.J. (Rachel) (v)",10,9
22,Niet Stemmers,10,"Held, R.A.J. (Rachel) (v)",11,28
22,Niet Stemmers,10,"Held, R.A.J. (Rachel) (v)",12,9
22,Niet Stemmers,10,"Held, R.A.J. (Rachel) (v)",13,9
22,Niet Stemmers,10,"Held, R.A.J. (Rachel) (v)",14,24
22,Niet Stemmers,10,"Held, R.A.J. (Rachel) (v)",15,20
22,Niet Stemmers,10,"Held, R.A.J. (Rachel) (v)",17,17
22,Niet Stemmers,10,"Held, R.A.J. (Rachel) (v)",18,19
22,Niet Stemmers,10,"Held, R.A.J. (Rachel) (v)",19,25
22,Niet Stemmers,11,"Pentinga, C.H. (Carolien) (v)",10,4
22,Niet Stemmers,11,"Pentinga, C.H. (Carolien) (v)",11,13
22,Niet Stemmers,11,"Pentinga, C.H. (Carolien) (v)",12,6
22,Niet Stemmers,11,"Pentinga, C.H. (Carolien) (v)",13,10
22,Niet Stemmers,11,"Pentinga, C.H. (Carolien) (v)",14,8
22,Niet Stemmers,11,"Pentinga, C.H. (Carolien) (v)",15,5
22,Niet Stemmers,11,"Pentinga, C.H. (Carolien) (v)",17,7
22,Niet Stemmers,11,"Pentinga, C.H. (Carolien) (v)",18,7
22,Niet Stemmers,11,"Pentinga, C.H. (Carolien) (v)",19,11
22,Niet Stemmers,12,"Plasman-van Ligten, J.C. (Judith) (v)",10,29
22,Niet Stemmers,12,"Plasman-van Ligten, J.C. (Judith) (v)",11,24
22,Niet Stemmers,12,"Plasman-van Ligten, J.C. (Judith) (v)",12,9
22,Niet Stemmers,12,"Plasman-van Ligten, J.C. (Judith) (v)",13,18
22,Niet Stemmers,12,"Plasman-van Ligten, J.C. (Judith) (v)",14,28
22,Niet Stemmers,12,"Plasman-van Ligten, J.C. (Judith) (v)",15,27
22,Niet Stemmers,12,"Plasman-van Ligten, J.C. (Judith) (v)",17,16
22,Niet Stemmers,12,"Plasman-van Ligten, J.C. (Judith) (v)",18,26
22,Niet Stemmers,12,"Plasman-van Ligten, J.C. (Judith) (v)",19,28
23,Libertarische Partij (LP),1,"Valentine, R.W. (Robert) (m)",1,47
23,Libertarische Partij (LP),1,"Valentine, R.W. (Robert) (m)",2,40
23,Libertarische Partij (LP),1,"Valentine, R.W. (Robert) (m)",3,35
23,Libertarische Partij (LP),1,"Valentine, R.W. (Robert) (m)",5,30
23,Libertarische Partij (LP),1,"Valentine, R.W. (Robert) (m)",6,28
23,Libertarische Partij (LP),1,"Valentine, R.W. (Robert) (m)",7,89
23,Libertarische Partij (LP),1,"Valentine, R.W. (Robert) (m)",8,102
23,Libertarische Partij (LP),2,"Inen, A.Q. (Arno) (m)",1,0
23,Libertarische Partij (LP),2,"Inen, A.Q. (Arno) (m)",2,0
23,Libertarische Partij (LP),2,"Inen, A.Q. (Arno) (m)",3,0
23,Libertarische Partij (LP),2,"Inen, A.Q. (Arno) (m)",5,2
23,Libertarische Partij (LP),2,"Inen, A.Q. (Arno) (m)",6,0
23,Libertarische Partij (LP),2,"Inen, A.Q. (Arno) (m)",7,0
23,Libertarische Partij (LP),2,"Inen, A.Q. (Arno) (m)",8,3
23,Libertarische Partij (LP),3,"Bouscher, N. (Nathan) (m)",1,1
23,Libertarische Partij (LP),3,"Bouscher, N. (Nathan) (m)",2,0
23,Libertarische Partij (LP),3,"Bouscher, N. (Nathan) (m)",3,1
23,Libertarische Partij (LP),3,"Bouscher, N. (Nathan) (m)",5,1
23,Libertarische Partij (LP),3,"Bouscher, N. (Nathan) (m)",6,0
23,Libertarische Partij (LP),3,"Bouscher, N. (Nathan) (m)",7,1
23,Libertarische Partij (LP),3,"Bouscher, N. (Nathan) (m)",8,7
23,Libertarische Partij (LP),4,"Pailer, S. (Simone) (v)",1,3
23,Libertarische Partij (LP),4,"Pailer, S. (Simone) (v)",2,4
23,Libertarische Partij (LP),4,"Pailer, S. (Simone) (v)",3,2
23,Libertarische Partij (LP),4,"Pailer, S. (Simone) (v)",5,5
23,Libertarische Partij (LP),4,"Pailer, S. (Simone) (v)",6,1
23,Libertarische Partij (LP),4,"Pailer, S. (Simone) (v)",7,9
23,Libertarische Partij (LP),4,"Pailer, S. (Simone) (v)",8,11
23,Libertarische Partij (LP),5,"Hampton, M.W. (Mathieu) (m)",1,1
23,Libertarische Partij (LP),5,"Hampton, M.W. (Mathieu) (m)",2,1
23,Libertarische Partij (LP),5,"Hampton, M.W. (Mathieu) (m)",3,0
23,Libertarische Partij (LP),5,"Hampton, M.W. (Mathieu) (m)",5,0
23,Libertarische Partij (LP),5,"Hampton, M.W. (Mathieu) (m)",6,0
23,Libertarische Partij (LP),5,"Hampton, M.W. (Mathieu) (m)",7,2
23,Libertarische Partij (LP),5,"Hampton, M.W. (Mathieu) (m)",8,1
23,Libertarische Partij (LP),6,"Backhuijs, W.Q. (Quintus) (m)",1,1
23,Libertarische Partij (LP),6,"Backhuijs, W.Q. (Quintus) (m)",2,0
23,Libertarische Partij (LP),6,"Backhuijs, W.Q. (Quintus) (m)",3,0
23,Libertarische Partij (LP),6,"Backhuijs, W.Q. (Quintus) (m)",5,0
23,Libertarische Partij (LP),6,"Backhuijs, W.Q. (Quintus) (m)",6,0
23,Libertarische Partij (LP),6,"Backhuijs, W.Q. (Quintus) (m)",7,9
23,Libertarische Partij (LP),6,"Backhuijs, W.Q. (Quintus) (m)",8,3
23,Libertarische Partij (LP),7,"Wessels, I. (Imre) (m)",1,1
23,Libertarische Partij (LP),7,"Wessels, I. (Imre) (m)",2,2
23,Libertarische Partij (LP),7,"Wessels, I. (Imre) (m)",3,2
23,Libertarische Partij (LP),7,"Wessels, I. (Imre) (m)",5,2
23,Libertarische Partij (LP),7,"Wessels, I. (Imre) (m)",6,0
23,Libertarische Partij (LP),7,"Wessels, I. (Imre) (m)",7,1
23,Libertarische Partij (LP),7,"Wessels, I. (Imre) (m)",8,1
23,Libertarische Partij (LP),8,"Knispel, K.J.M. (Karel) (m)",1,2
23,Libertarische Partij (LP),8,"Knispel, K.J.M. (Karel) (m)",2,0
23,Libertarische Partij (LP),8,"Knispel, K.J.M. (Karel) (m)",3,0
23,Libertarische Partij (LP),8,"Knispel, K.J.M. (Karel) (m)",5,0
23,Libertarische Partij (LP),8,"Knispel, K.J.M. (Karel) (m)",6,0
23,Libertarische Partij (LP),8,"Knispel, K.J.M. (Karel) (m)",7,9
23,Libertarische Partij (LP),8,"Knispel, K.J.M. (Karel) (m)",8,2
23,Libertarische Partij (LP),9,"Wassenaar, K.J. (Klaas) (m)",1,0
23,Libertarische Partij (LP),9,"Wassenaar, K.J. (Klaas) (m)",2,3
23,Libertarische Partij (LP),9,"Wassenaar, K.J. (Klaas) (m)",3,1
23,Libertarische Partij (LP),9,"Wassenaar, K.J. (Klaas) (m)",5,0
23,Libertarische Partij (LP),9,"Wassenaar, K.J. (Klaas) (m)",6,2
23,Libertarische Partij (LP),9,"Wassenaar, K.J. (Klaas) (m)",7,0
23,Libertarische Partij (LP),9,"Wassenaar, K.J. (Klaas) (m)",8,2
23,Libertarische Partij (LP),10,"van Ginkel, J.G.M. (Juan) (m)",1,1
23,Libertarische Partij (LP),10,"van Ginkel, J.G.M. (Juan) (m)",2,1
23,Libertarische Partij (LP),10,"van Ginkel, J.G.M. (Juan) (m)",3,0
23,Libertarische Partij (LP),10,"van Ginkel, J.G.M. (Juan) (m)",5,0
23,Libertarische Partij (LP),10,"van Ginkel, J.G.M. (Juan) (m)",6,1
23,Libertarische Partij (LP),10,"van Ginkel, J.G.M. (Juan) (m)",7,1
23,Libertarische Partij (LP),10,"van Ginkel, J.G.M. (Juan) (m)",8,0
23,Libertarische Partij (LP),11,"de Vries, A.J.W. (Aike) (m)",1,2
23,Libertarische Partij (LP),11,"de Vries, A.J.W. (Aike) (m)",2,1
23,Libertarische Partij (LP),11,"de Vries, A.J.W. (Aike) (m)",3,0
23,Libertarische Partij (LP),11,"de Vries, A.J.W. (Aike) (m)",5,0
23,Libertarische Partij (LP),11,"de Vries, A.J.W. (Aike) (m)",6,1
23,Libertarische Partij (LP),11,"de Vries, A.J.W. (Aike) (m)",7,1
23,Libertarische Partij (LP),11,"de Vries, A.J.W. (Aike) (m)",8,3
23,Libertarische Partij (LP),12,"Jansen, N. (Nando) (m)",1,1
23,Libertarische Partij (LP),12,"Jansen, N. (Nando) (m)",2,0
23,Libertarische Partij (LP),12,"Jansen, N. (Nando) (m)",3,0
23,Libertarische Partij (LP),12,"Jansen, N. (Nando) (m)",5,0
23,Libertarische Partij (LP),12,"Jansen, N. (Nando) (m)",6,0
23,Libertarische Partij (LP),12,"Jansen, N. (Nando) (m)",7,1
23,Libertarische Partij (LP),12,"Jansen, N. (Nando) (m)",8,0
23,Libertarische Partij (LP),13,"Nagtegaal, S. (Sjors) (m)",1,0
23,Libertarische Partij (LP),13,"Nagtegaal, S. (Sjors) (m)",2,0
23,Libertarische Partij (LP),13,"Nagtegaal, S. (Sjors) (m)",3,0
23,Libertarische Partij (LP),13,"Nagtegaal, S. (Sjors) (m)",5,0
23,Libertarische Partij (LP),13,"Nagtegaal, S. (Sjors) (m)",6,0
